node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,out_in_degree_ratio,out_degree_share,lof_score_raw,lof_score,majority_label,is_malicious
72.21.206.141,4.0,2.0,2.0,44.0,3.0,4.0,44.0,8.94427190999916,1.0,0.499999999875,1.0057211279785825,4.389326854909472e-11,BENIGN,False
104.16.251.39,2.0,1.0,1.0,604.0,2.0,2.0,604.0,84.2852300228219,1.0,0.49999999975,1.0055281836549004,4.3884847768444095e-11,BENIGN,False
104.20.16.99,2.0,1.0,1.0,117.0,2.0,2.0,117.0,32.710854467592256,1.0,0.49999999975,1.0054657166730085,4.388212148584413e-11,BENIGN,False
52.22.48.20,2.0,1.0,1.0,117.0,2.0,2.0,117.0,32.710854467592256,1.0,0.49999999975,1.0054657166730085,4.388212148584413e-11,BENIGN,False
23.60.139.27,9.0,4.0,5.0,611.0,6.0,9.0,611.0,81.1480129146734,0.8333333333333334,0.4444444443950617,1.0052549353928435,4.3872922236591006e-11,BENIGN,False
52.27.222.70,2.0,1.0,1.0,30.0,2.0,2.0,30.0,7.4833147735478835,1.0,0.49999999975,1.0052305853692172,4.387185951443426e-11,BENIGN,False
52.84.143.239,2.0,1.0,1.0,30.0,2.0,2.0,30.0,7.4833147735478835,1.0,0.49999999975,1.0052305853692172,4.387185951443426e-11,BENIGN,False
192.82.243.118,2.0,1.0,1.0,30.0,2.0,2.0,30.0,7.4833147735478835,1.0,0.49999999975,1.0052305853692172,4.387185951443426e-11,BENIGN,False
34.250.242.124,2.0,1.0,1.0,30.0,2.0,2.0,30.0,7.4833147735478835,1.0,0.49999999975,1.0052305853692172,4.387185951443426e-11,BENIGN,False
172.217.6.200,4.0,2.0,2.0,72.0,3.0,4.0,72.0,12.529964086141682,1.0,0.499999999875,1.0051782388573611,4.386957492535824e-11,BENIGN,False
52.84.26.56,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,1.0,0.49999999975,1.0050963355634708,4.386600037255849e-11,BENIGN,False
52.58.216.76,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,1.0,0.49999999975,1.0050963355634708,4.386600037255849e-11,BENIGN,False
52.5.249.193,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,1.0,0.49999999975,1.0050963355634708,4.386600037255849e-11,BENIGN,False
52.203.36.253,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,1.0,0.49999999975,1.0050963355634708,4.386600037255849e-11,BENIGN,False
5.79.102.211,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,1.0,0.49999999975,1.0050963355634708,4.386600037255849e-11,BENIGN,False
34.205.104.161,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,1.0,0.49999999975,1.0050963355634708,4.386600037255849e-11,BENIGN,False
104.19.192.102,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,1.0,0.49999999975,1.0050963355634708,4.386600037255849e-11,BENIGN,False
178.124.129.16,2.0,1.0,1.0,358.0,2.0,2.0,358.0,45.95650117230423,1.0,0.49999999975,1.0050428883441138,4.3863667744668734e-11,BENIGN,False
151.101.44.193,2.0,1.0,1.0,71.0,2.0,2.0,71.0,11.74734012447073,1.0,0.49999999975,1.0049911523258024,4.3861409799715376e-11,BENIGN,False
50.19.60.226,2.0,1.0,1.0,73.0,2.0,2.0,73.0,11.916375287812984,1.0,0.49999999975,1.004943141237854,4.385931442405106e-11,BENIGN,False
172.217.7.19,2.0,1.0,1.0,73.0,2.0,2.0,73.0,11.916375287812984,1.0,0.49999999975,1.004943141237854,4.385931442405106e-11,BENIGN,False
195.142.107.70,2.0,1.0,1.0,1938.0,2.0,2.0,1938.0,472.4880950881197,1.0,0.49999999975,1.0048329364390738,4.385450469231362e-11,BENIGN,False
68.67.178.137,2.0,1.0,1.0,173.0,2.0,2.0,173.0,40.3732584763727,1.0,0.49999999975,1.0044423467786694,4.3837457961982824e-11,BENIGN,False
184.29.141.213,2.0,1.0,1.0,94.0,2.0,2.0,94.0,26.229754097208005,1.0,0.49999999975,1.0044123805718268,4.383615012949552e-11,BENIGN,False
38.72.130.155,5.0,2.0,3.0,242.0,4.0,5.0,242.0,59.46427498927403,0.75,0.39999999992,1.0043132608056842,4.383182418824522e-11,BENIGN,False
34.227.128.119,4.0,2.0,2.0,135.0,3.0,4.0,135.0,27.166155414412245,1.0,0.499999999875,1.0041278129952262,4.382373058225463e-11,BENIGN,False
34.199.142.90,2.0,1.0,1.0,42.0,2.0,2.0,42.0,13.601470508735444,1.0,0.49999999975,1.0039014715608445,4.3813852232196425e-11,BENIGN,False
151.101.192.239,2.0,1.0,1.0,42.0,2.0,2.0,42.0,13.601470508735444,1.0,0.49999999975,1.0039014715608445,4.3813852232196425e-11,BENIGN,False
172.217.3.106,8.0,4.0,4.0,165.0,5.0,8.0,165.0,27.513632984395205,1.0,0.4999999999375,1.003894435306713,4.381354514489003e-11,BENIGN,False
104.16.18.35,2.0,1.0,1.0,142.0,2.0,2.0,142.0,23.494680248941464,1.0,0.49999999975,1.0038114726141276,4.3809924356140645e-11,BENIGN,False
68.67.180.45,2.0,1.0,1.0,76.0,2.0,2.0,76.0,23.323807579381203,1.0,0.49999999975,1.0037386166404374,4.380674466076622e-11,BENIGN,False
194.232.104.150,2.0,1.0,1.0,435.0,2.0,2.0,435.0,50.73460357586329,1.0,0.49999999975,1.0034933187457855,4.37960389829546e-11,BENIGN,False
38.69.238.10,2.0,1.0,1.0,1658.0,2.0,2.0,1658.0,185.41035569784123,1.0,0.49999999975,1.003296023331974,4.37874283051623e-11,BENIGN,False
104.16.124.228,4.0,2.0,2.0,109.0,3.0,4.0,109.0,17.944358444926376,1.0,0.499999999875,1.0030842316362785,4.37781849577601e-11,BENIGN,False
104.16.4.3,2.0,1.0,1.0,49.0,2.0,2.0,49.0,13.416407864998739,1.0,0.49999999975,1.0030556757204825,4.377693867542017e-11,BENIGN,False
86.109.250.113,2.0,1.0,1.0,44.0,2.0,2.0,44.0,15.0996688705415,1.0,0.49999999975,1.0029810540296642,4.377368191783245e-11,BENIGN,False
52.216.82.240,2.0,1.0,1.0,44.0,2.0,2.0,44.0,15.0996688705415,1.0,0.49999999975,1.0029810540296642,4.377368191783245e-11,BENIGN,False
205.185.208.85,2.0,1.0,1.0,44.0,2.0,2.0,44.0,15.0996688705415,1.0,0.49999999975,1.0029810540296642,4.377368191783245e-11,BENIGN,False
87.242.88.126,2.0,1.0,1.0,44.0,2.0,2.0,44.0,15.0996688705415,1.0,0.49999999975,1.0029810540296642,4.377368191783245e-11,BENIGN,False
198.232.125.113,2.0,1.0,1.0,48.0,2.0,2.0,48.0,16.941074346097416,1.0,0.49999999975,1.0029412154108968,4.3771943217964726e-11,BENIGN,False
151.101.116.207,4.0,2.0,2.0,80.0,3.0,4.0,80.0,19.519221295943137,1.0,0.499999999875,1.0028493204172688,4.376793259163759e-11,BENIGN,False
31.13.69.203,8.0,4.0,4.0,219.0,5.0,8.0,219.0,28.354893757515658,1.0,0.4999999999375,1.0028314336369695,4.376715194854547e-11,BENIGN,False
52.84.26.74,4.0,2.0,2.0,90.0,3.0,4.0,90.0,19.287301521985906,1.0,0.499999999875,1.0026598716538089,4.3759664369742366e-11,BENIGN,False
52.84.143.97,4.0,2.0,2.0,141.0,3.0,4.0,141.0,30.199337741083006,1.0,0.499999999875,1.0026448442516906,4.375900852014507e-11,BENIGN,False
162.213.33.50,2.0,1.0,1.0,1849.0,2.0,2.0,1849.0,160.28100324118265,1.0,0.49999999975,1.0025666913558575,4.3755597648135667e-11,BENIGN,False
52.84.134.158,2.0,1.0,1.0,29.0,2.0,2.0,29.0,7.348469228349535,1.0,0.49999999975,1.0022727387989225,4.3742768506773014e-11,BENIGN,False
52.21.175.19,2.0,1.0,1.0,29.0,2.0,2.0,29.0,7.348469228349535,1.0,0.49999999975,1.0022727387989225,4.3742768506773014e-11,BENIGN,False
87.250.250.91,2.0,1.0,1.0,29.0,2.0,2.0,29.0,7.348469228349535,1.0,0.49999999975,1.0022727387989225,4.3742768506773014e-11,BENIGN,False
35.186.244.130,2.0,1.0,1.0,29.0,2.0,2.0,29.0,7.348469228349535,1.0,0.49999999975,1.0022727387989225,4.3742768506773014e-11,BENIGN,False
50.18.110.162,2.0,1.0,1.0,29.0,2.0,2.0,29.0,7.348469228349535,1.0,0.49999999975,1.0022727387989225,4.3742768506773014e-11,BENIGN,False
209.85.144.154,2.0,1.0,1.0,29.0,2.0,2.0,29.0,7.348469228349535,1.0,0.49999999975,1.0022727387989225,4.3742768506773014e-11,BENIGN,False
148.251.11.72,2.0,1.0,1.0,29.0,2.0,2.0,29.0,7.348469228349535,1.0,0.49999999975,1.0022727387989225,4.3742768506773014e-11,BENIGN,False
52.84.145.243,2.0,1.0,1.0,72.0,2.0,2.0,72.0,19.8997487421324,1.0,0.49999999975,1.0020315481036939,4.373224208184e-11,BENIGN,False
185.167.164.42,3.0,1.0,2.0,42.0,3.0,3.0,42.0,9.16515138991168,0.6666666666666666,0.3333333332222222,1.0018957707555929,4.372631627255024e-11,BENIGN,False
72.21.91.113,7.0,3.0,4.0,128.0,6.0,7.0,128.0,14.035668847618213,0.8,0.4285714285102041,1.0016905963637335,4.3717361727964525e-11,BENIGN,False
72.5.205.16,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.0990195135927845,1.0,0.49999999975,1.0014919059831122,4.370869016882938e-11,BENIGN,False
173.194.204.155,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.0990195135927845,1.0,0.49999999975,1.0014919059831122,4.370869016882938e-11,BENIGN,False
23.192.15.138,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.0990195135927845,1.0,0.49999999975,1.0014919059831122,4.370869016882938e-11,BENIGN,False
185.54.150.17,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.0990195135927845,1.0,0.49999999975,1.0014919059831122,4.370869016882938e-11,BENIGN,False
72.5.205.54,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.0990195135927845,1.0,0.49999999975,1.0014919059831122,4.370869016882938e-11,BENIGN,False
209.85.201.156,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.0990195135927845,1.0,0.49999999975,1.0014919059831122,4.370869016882938e-11,BENIGN,False
133.237.17.2,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.0990195135927845,1.0,0.49999999975,1.0014919059831122,4.370869016882938e-11,BENIGN,False
52.216.0.144,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.0990195135927845,1.0,0.49999999975,1.0014919059831122,4.370869016882938e-11,BENIGN,False
54.64.118.111,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.0990195135927845,1.0,0.49999999975,1.0014919059831122,4.370869016882938e-11,BENIGN,False
69.172.216.58,8.0,4.0,4.0,137.0,5.0,8.0,137.0,30.215889859476242,1.0,0.4999999999375,1.0013701799732524,4.370337761021691e-11,BENIGN,False
85.114.159.98,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,1.0,0.49999999975,1.001200975738187,4.369599293197683e-11,BENIGN,False
121.78.188.93,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,1.0,0.49999999975,1.001200975738187,4.369599293197683e-11,BENIGN,False
192.95.33.215,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,1.0,0.49999999975,1.001200975738187,4.369599293197683e-11,BENIGN,False
138.201.37.241,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,1.0,0.49999999975,1.001200975738187,4.369599293197683e-11,BENIGN,False
198.8.70.210,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,1.0,0.49999999975,1.001200975738187,4.369599293197683e-11,BENIGN,False
5.79.102.193,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,1.0,0.49999999975,1.001200975738187,4.369599293197683e-11,BENIGN,False
194.213.62.34,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,1.0,0.49999999975,1.001200975738187,4.369599293197683e-11,BENIGN,False
209.15.224.8,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,1.0,0.49999999975,1.001200975738187,4.369599293197683e-11,BENIGN,False
91.192.148.17,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,1.0,0.49999999975,1.001200975738187,4.369599293197683e-11,BENIGN,False
172.217.3.104,6.0,3.0,3.0,110.0,4.0,6.0,110.0,16.552945357246845,1.0,0.49999999991666666,1.0011517487466355,4.369384448992871e-11,BENIGN,False
151.101.1.132,2.0,1.0,1.0,115.0,2.0,2.0,115.0,29.25747767665559,1.0,0.49999999975,1.0011220486312868,4.369254827062629e-11,BENIGN,False
199.38.164.54,4.0,2.0,2.0,57.0,3.0,4.0,57.0,14.212670403551902,1.0,0.499999999875,1.0010446289955088,4.368916940070933e-11,BENIGN,False
216.98.48.226,2.0,1.0,1.0,164.0,2.0,2.0,164.0,39.24283374069717,1.0,0.49999999975,1.0010253337097517,4.368832728539932e-11,BENIGN,False
8.43.72.98,4.0,2.0,2.0,73.0,3.0,4.0,73.0,11.618950038622252,1.0,0.499999999875,1.0010210500020016,4.368814032906577e-11,BENIGN,False
23.194.141.179,7.0,3.0,4.0,135.0,5.0,7.0,135.0,28.54820484724039,0.8,0.4285714285102041,1.0007892351108125,4.3678023097768174e-11,BENIGN,False
125.209.226.232,2.0,1.0,1.0,70.0,2.0,2.0,70.0,11.661903789690601,1.0,0.49999999975,1.000703412470004,4.367427749064528e-11,BENIGN,False
104.16.23.35,2.0,1.0,1.0,70.0,2.0,2.0,70.0,11.661903789690601,1.0,0.49999999975,1.000703412470004,4.367427749064528e-11,BENIGN,False
23.203.70.225,2.0,1.0,1.0,1900.0,2.0,2.0,1900.0,168.15171720800237,1.0,0.49999999975,1.0006250169710718,4.367085603056858e-11,BENIGN,False
74.125.29.157,6.0,3.0,3.0,106.0,4.0,6.0,106.0,23.452078799117153,1.0,0.49999999991666666,1.000562533690418,4.366812903663232e-11,BENIGN,False
104.88.35.145,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,1.0,0.49999999975,1.0005439208305276,4.3667316704828895e-11,BENIGN,False
184.29.140.190,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,1.0,0.49999999975,1.0005439208305276,4.3667316704828895e-11,BENIGN,False
68.67.180.44,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,1.0,0.49999999975,1.0005439208305276,4.3667316704828895e-11,BENIGN,False
184.84.243.89,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,1.0,0.49999999975,1.0005439208305276,4.3667316704828895e-11,BENIGN,False
104.16.84.55,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,1.0,0.49999999975,1.0005439208305276,4.3667316704828895e-11,BENIGN,False
52.219.68.103,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,1.0,0.49999999975,1.0005439208305276,4.3667316704828895e-11,BENIGN,False
35.185.60.59,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,1.0,0.49999999975,1.0005439208305276,4.3667316704828895e-11,BENIGN,False
34.228.252.63,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,1.0,0.49999999975,1.0005439208305276,4.3667316704828895e-11,BENIGN,False
34.192.187.254,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,1.0,0.49999999975,1.0005439208305276,4.3667316704828895e-11,BENIGN,False
50.31.164.175,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,1.0,0.49999999975,1.0005439208305276,4.3667316704828895e-11,BENIGN,False
151.101.116.166,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,1.0,0.49999999975,1.0005439208305276,4.3667316704828895e-11,BENIGN,False
34.210.138.185,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,1.0,0.49999999975,1.0005439208305276,4.3667316704828895e-11,BENIGN,False
52.22.231.166,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,1.0,0.49999999975,1.0005439208305276,4.3667316704828895e-11,BENIGN,False
204.11.109.65,2.0,1.0,1.0,24.0,2.0,2.0,24.0,7.937253933193771,1.0,0.49999999975,1.0005439208305276,4.3667316704828895e-11,BENIGN,False
74.119.118.72,6.0,3.0,3.0,145.0,4.0,6.0,145.0,30.822070014844886,1.0,0.49999999991666666,1.0005289577858694,4.366666366402143e-11,BENIGN,False
172.217.11.38,8.0,4.0,4.0,191.0,5.0,8.0,191.0,24.24871130596428,1.0,0.4999999999375,1.0003884451118248,4.3660531188164245e-11,BENIGN,False
52.84.145.201,6.0,3.0,3.0,368.0,4.0,6.0,368.0,59.81638571495273,1.0,0.49999999991666666,1.0002479093517755,4.365439770475122e-11,BENIGN,False
52.84.145.215,4.0,2.0,2.0,379.0,3.0,4.0,379.0,63.403469936589445,1.0,0.499999999875,1.0001866028377262,4.365172206912011e-11,BENIGN,False
5.9.57.152,2.0,1.0,1.0,110.0,2.0,2.0,110.0,14.696938456699069,1.0,0.49999999975,1.0001499640518792,4.3650123021410206e-11,BENIGN,False
194.232.104.139,2.0,1.0,1.0,44.0,2.0,2.0,44.0,13.964240043768944,1.0,0.49999999975,1.0000999312550625,4.3647939411137094e-11,BENIGN,False
34.206.136.146,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.0000855035056841,4.3647309732530965e-11,BENIGN,False
52.2.131.164,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.0000855035056841,4.3647309732530965e-11,BENIGN,False
138.201.8.33,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.0000855035056841,4.3647309732530965e-11,BENIGN,False
54.175.45.34,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.0000855035056841,4.3647309732530965e-11,BENIGN,False
34.202.169.231,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.0000855035056841,4.3647309732530965e-11,BENIGN,False
198.232.125.23,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.0000855035056841,4.3647309732530965e-11,BENIGN,False
34.205.224.175,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.0000855035056841,4.3647309732530965e-11,BENIGN,False
104.90.61.82,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.0000855035056841,4.3647309732530965e-11,BENIGN,False
52.22.224.22,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.0000855035056841,4.3647309732530965e-11,BENIGN,False
54.70.136.174,2.0,1.0,1.0,20.0,2.0,2.0,20.0,4.358898943540674,1.0,0.49999999975,1.0000855035056841,4.3647309732530965e-11,BENIGN,False
72.5.205.47,2.0,1.0,1.0,14.0,2.0,2.0,14.0,4.898979485566356,1.0,0.49999999975,1.0000819957708837,4.364715664243341e-11,BENIGN,False
23.21.181.72,2.0,1.0,1.0,14.0,2.0,2.0,14.0,4.898979485566356,1.0,0.49999999975,1.0000819957708837,4.364715664243341e-11,BENIGN,False
23.192.14.110,2.0,1.0,1.0,14.0,2.0,2.0,14.0,4.898979485566356,1.0,0.49999999975,1.0000819957708837,4.364715664243341e-11,BENIGN,False
54.208.97.14,2.0,1.0,1.0,14.0,2.0,2.0,14.0,4.898979485566356,1.0,0.49999999975,1.0000819957708837,4.364715664243341e-11,BENIGN,False
104.90.90.137,2.0,1.0,1.0,14.0,2.0,2.0,14.0,4.898979485566356,1.0,0.49999999975,1.0000819957708837,4.364715664243341e-11,BENIGN,False
54.249.112.198,2.0,1.0,1.0,14.0,2.0,2.0,14.0,4.898979485566356,1.0,0.49999999975,1.0000819957708837,4.364715664243341e-11,BENIGN,False
104.196.69.241,2.0,1.0,1.0,14.0,2.0,2.0,14.0,4.898979485566356,1.0,0.49999999975,1.0000819957708837,4.364715664243341e-11,BENIGN,False
133.237.60.7,2.0,1.0,1.0,14.0,2.0,2.0,14.0,4.898979485566356,1.0,0.49999999975,1.0000819957708837,4.364715664243341e-11,BENIGN,False
23.21.143.34,2.0,1.0,1.0,14.0,2.0,2.0,14.0,4.898979485566356,1.0,0.49999999975,1.0000819957708837,4.364715664243341e-11,BENIGN,False
104.46.101.59,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.0000705170316082,4.364665566917988e-11,BENIGN,False
5.153.68.73,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.0000705170316082,4.364665566917988e-11,BENIGN,False
91.192.149.101,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.0000705170316082,4.364665566917988e-11,BENIGN,False
173.231.178.116,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.0000705170316082,4.364665566917988e-11,BENIGN,False
34.193.176.145,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.0000705170316082,4.364665566917988e-11,BENIGN,False
104.88.69.146,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.0000705170316082,4.364665566917988e-11,BENIGN,False
146.88.138.76,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.0000705170316082,4.364665566917988e-11,BENIGN,False
50.19.222.97,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.0000705170316082,4.364665566917988e-11,BENIGN,False
66.242.15.121,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.0000705170316082,4.364665566917988e-11,BENIGN,False
52.52.226.188,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.0000705170316082,4.364665566917988e-11,BENIGN,False
38.106.10.128,2.0,1.0,1.0,21.0,2.0,2.0,21.0,4.47213595499958,1.0,0.49999999975,1.0000705170316082,4.364665566917988e-11,BENIGN,False
81.19.89.11,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.0000602774432163,4.3646208776904666e-11,BENIGN,False
52.20.157.215,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.0000602774432163,4.3646208776904666e-11,BENIGN,False
63.144.176.10,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.0000602774432163,4.3646208776904666e-11,BENIGN,False
52.2.187.80,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.0000602774432163,4.3646208776904666e-11,BENIGN,False
52.200.58.136,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.0000602774432163,4.3646208776904666e-11,BENIGN,False
63.144.176.33,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.0000602774432163,4.3646208776904666e-11,BENIGN,False
66.119.33.171,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.0000602774432163,4.3646208776904666e-11,BENIGN,False
52.36.207.192,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.0000602774432163,4.3646208776904666e-11,BENIGN,False
194.232.104.157,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.0000602774432163,4.3646208776904666e-11,BENIGN,False
52.7.85.172,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.0000602774432163,4.3646208776904666e-11,BENIGN,False
52.0.38.200,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.0000602774432163,4.3646208776904666e-11,BENIGN,False
54.192.117.139,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.0000602774432163,4.3646208776904666e-11,BENIGN,False
54.243.161.222,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.0000602774432163,4.3646208776904666e-11,BENIGN,False
199.233.57.18,2.0,1.0,1.0,19.0,2.0,2.0,19.0,4.242640687119285,1.0,0.49999999975,1.0000602774432163,4.3646208776904666e-11,BENIGN,False
52.72.156.243,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.0000479617892726,4.364567127770049e-11,BENIGN,False
52.22.131.109,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.0000479617892726,4.364567127770049e-11,BENIGN,False
54.77.29.117,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.0000479617892726,4.364567127770049e-11,BENIGN,False
184.169.175.8,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.0000479617892726,4.364567127770049e-11,BENIGN,False
64.4.54.18,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.0000479617892726,4.364567127770049e-11,BENIGN,False
52.84.141.115,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.0000479617892726,4.364567127770049e-11,BENIGN,False
184.29.129.25,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.0000479617892726,4.364567127770049e-11,BENIGN,False
52.202.9.62,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.0000479617892726,4.364567127770049e-11,BENIGN,False
54.209.79.201,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.0000479617892726,4.364567127770049e-11,BENIGN,False
23.36.33.52,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.0000479617892726,4.364567127770049e-11,BENIGN,False
54.165.74.66,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.0000479617892726,4.364567127770049e-11,BENIGN,False
52.9.162.212,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.0000479617892726,4.364567127770049e-11,BENIGN,False
54.165.129.5,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.0000479617892726,4.364567127770049e-11,BENIGN,False
61.213.187.155,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.0000479617892726,4.364567127770049e-11,BENIGN,False
34.199.23.51,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.0000479617892726,4.364567127770049e-11,BENIGN,False
184.73.229.114,2.0,1.0,1.0,18.0,2.0,2.0,18.0,4.123105625617661,1.0,0.49999999975,1.0000479617892726,4.364567127770049e-11,BENIGN,False
8.39.37.51,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,1.0,0.49999999975,1.0000106939641429,4.3644044776465554e-11,BENIGN,False
63.251.210.247,2.0,1.0,1.0,23.0,2.0,2.0,23.0,4.69041575982343,1.0,0.49999999975,1.0000106939641429,4.3644044776465554e-11,BENIGN,False
