node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,out_in_degree_ratio,out_degree_share,graph_deviation_score_raw,graph_deviation_score
216.58.219.195,4.0,2.0,2.0,61.0,3.0,4.0,61.0,16.643316977093235,1.0,0.499999999875,1.1754064661664854,0.012227750095944147
151.101.2.49,4.0,2.0,2.0,61.0,3.0,4.0,61.0,16.643316977093235,1.0,0.499999999875,1.1754064661664854,0.012227750095944147
52.207.54.198,4.0,2.0,2.0,71.0,3.0,4.0,71.0,13.964240043768939,1.0,0.499999999875,1.175353988626318,0.012227204172244314
54.209.247.112,4.0,2.0,2.0,77.0,3.0,4.0,77.0,12.083045973594576,1.0,0.499999999875,1.1753439599829103,0.012227099844295711
52.84.145.74,4.0,2.0,2.0,70.0,3.0,4.0,70.0,14.696938456699066,1.0,0.499999999875,1.1753228035038181,0.0122268797535044
208.185.50.90,4.0,2.0,2.0,67.0,3.0,4.0,67.0,16.278820596099706,1.0,0.499999999875,1.1752775503394637,0.012226408984965428
204.13.192.211,4.0,2.0,2.0,68.0,3.0,4.0,68.0,15.99999999999998,1.0,0.499999999875,1.17527315799934,0.012226363291463722
52.6.57.155,4.0,2.0,2.0,71.0,3.0,4.0,71.0,15.264337522473747,1.0,0.499999999875,1.1752520797694839,0.01222614401469899
206.126.112.155,4.0,2.0,2.0,75.0,3.0,4.0,75.0,14.212670403551904,1.0,0.499999999875,1.1752295238913724,0.012225909365963695
104.97.135.177,4.0,2.0,2.0,69.0,3.0,4.0,69.0,16.970562748477146,1.0,0.499999999875,1.1751708320577143,0.012225298794986504
184.72.43.44,4.0,2.0,2.0,69.0,3.0,4.0,69.0,17.088007490635068,1.0,0.499999999875,1.1751616260869233,0.012225203025298772
156.154.200.32,4.0,2.0,2.0,59.0,3.0,4.0,59.0,20.736441353327717,1.0,0.499999999875,1.175138120050356,0.012224958492067787
63.251.98.12,4.0,2.0,2.0,82.0,3.0,4.0,82.0,13.114877048604004,1.0,0.499999999875,1.1751318401053858,0.012224893161818278
31.13.80.52,4.0,2.0,2.0,75.0,3.0,4.0,75.0,15.556349186104038,1.0,0.499999999875,1.1751241988900358,0.01222481367027691
52.84.145.164,4.0,2.0,2.0,70.0,3.0,4.0,70.0,17.291616465790582,1.0,0.499999999875,1.1751194182391824,0.012224763937179795
172.217.10.38,4.0,2.0,2.0,78.0,3.0,4.0,78.0,15.165750888103103,1.0,0.499999999875,1.1750760726144405,0.012224313012769938
34.224.252.61,4.0,2.0,2.0,66.0,3.0,4.0,66.0,19.595917942265416,1.0,0.499999999875,1.1750437856833496,0.012223977131918414
54.225.169.245,4.0,2.0,2.0,77.0,3.0,4.0,77.0,16.09347693943108,1.0,0.499999999875,1.1750296001431026,0.012223829559783916
208.185.50.80,4.0,2.0,2.0,76.0,3.0,4.0,76.0,16.55294535724685,1.0,0.499999999875,1.1750198323042382,0.012223727944984226
23.194.141.180,4.0,2.0,2.0,70.0,3.0,4.0,70.0,18.62793601019716,1.0,0.499999999875,1.1750146700957809,0.012223674242544454
216.58.219.230,4.0,2.0,2.0,78.0,3.0,4.0,78.0,17.204650534085232,1.0,0.499999999875,1.1749162523428651,0.012222650402943175
69.166.1.10,4.0,2.0,2.0,88.0,3.0,4.0,88.0,14.03566884761821,1.0,0.499999999875,1.174902176256564,0.012222503969457761
149.174.66.133,4.0,2.0,2.0,77.0,3.0,4.0,77.0,20.1246117974981,1.0,0.499999999875,1.1747136174173012,0.012220542392393782
172.217.3.100,4.0,2.0,2.0,97.0,3.0,4.0,97.0,13.638181696985864,1.0,0.499999999875,1.1746971028909012,0.012220370591823014
151.101.116.207,4.0,2.0,2.0,80.0,3.0,4.0,80.0,19.51922129594314,1.0,0.499999999875,1.1746823277468676,0.012220216886042013
23.50.75.27,4.0,2.0,2.0,79.0,3.0,4.0,79.0,19.874606914351794,1.0,0.499999999875,1.1746807184955532,0.012220200145005206
23.15.4.24,4.0,2.0,2.0,81.0,3.0,4.0,81.0,19.209372712298546,1.0,0.499999999875,1.174680367552635,0.012220196494147033
50.97.40.233,4.0,2.0,2.0,100.0,3.0,4.0,100.0,13.152946437965907,1.0,0.499999999875,1.174656394785612,0.012219947105520457
52.84.145.46,4.0,2.0,2.0,84.0,3.0,4.0,84.0,19.183326093250876,1.0,0.499999999875,1.1746036656929255,0.012219398564920492
151.101.192.166,4.0,2.0,2.0,72.0,3.0,4.0,72.0,23.5796522451032,1.0,0.499999999875,1.1745740313995987,0.012219090279452017
52.84.26.74,4.0,2.0,2.0,90.0,3.0,4.0,90.0,19.28730152198591,1.0,0.499999999875,1.1744380284451101,0.012217675441106588
104.88.55.49,4.0,2.0,2.0,91.0,3.0,4.0,91.0,20.1246117974981,1.0,0.499999999875,1.1743461475719603,0.012216719604646766
172.217.12.132,4.0,2.0,2.0,97.0,3.0,4.0,97.0,18.38477631085024,1.0,0.499999999875,1.1743250384581367,0.01221650000659621
162.252.74.5,4.0,2.0,2.0,93.0,3.0,4.0,93.0,20.14944167960988,1.0,0.499999999875,1.1742917055757855,0.012216153244716723
172.217.12.161,4.0,2.0,2.0,95.0,3.0,4.0,95.0,19.798989873223338,1.0,0.499999999875,1.1742666802414319,0.012215892906235227
136.243.33.19,4.0,2.0,2.0,125.0,3.0,4.0,125.0,11.090536506409418,1.0,0.499999999875,1.1741618617714749,0.01221480247999293
151.101.0.84,4.0,2.0,2.0,90.0,3.0,4.0,90.0,23.065125189341593,1.0,0.499999999875,1.1741419016564913,0.01221459483497401
151.101.116.249,4.0,2.0,2.0,110.0,3.0,4.0,110.0,16.522711641858308,1.0,0.499999999875,1.1741297754234123,0.012214468685806073
23.203.96.167,4.0,2.0,2.0,105.0,3.0,4.0,105.0,19.23538406167136,1.0,0.499999999875,1.1740483803323913,0.012213621932907658
52.84.145.248,4.0,2.0,2.0,99.0,3.0,4.0,99.0,21.260291625469304,1.0,0.499999999875,1.174047143914458,0.012213609070455444
104.16.124.228,4.0,2.0,2.0,109.0,3.0,4.0,109.0,17.944358444926376,1.0,0.499999999875,1.1740445867019464,0.012213582467781021
104.16.143.239,4.0,2.0,2.0,113.0,3.0,4.0,113.0,16.73320053068151,1.0,0.499999999875,1.1740345325976578,0.012213477874962946
74.125.29.154,4.0,2.0,2.0,93.0,3.0,4.0,93.0,23.515952032609697,1.0,0.499999999875,1.1740278198078236,0.012213408041829556
31.13.73.36,4.0,2.0,2.0,98.0,3.0,4.0,98.0,21.908902300206645,1.0,0.499999999875,1.1740225500556236,0.012213353220612537
172.217.10.65,8.0,4.0,4.0,561.0,5.0,8.0,561.0,52.83937925449163,1.0,0.4999999999375,1.1739957837898098,0.012213074771226053
52.84.145.128,4.0,2.0,2.0,120.0,3.0,4.0,120.0,15.231546211727817,1.0,0.499999999875,1.173968505675742,0.012212790997083651
94.31.29.55,4.0,2.0,2.0,125.0,3.0,4.0,125.0,15.556349186104047,1.0,0.499999999875,1.1738118065852472,0.012211160856894715
54.199.235.3,4.0,2.0,2.0,128.0,3.0,4.0,128.0,16.15549442140351,1.0,0.499999999875,1.1736860987177407,0.012209853118309631
52.84.145.54,4.0,2.0,2.0,108.0,3.0,4.0,108.0,23.999999999999996,1.0,0.499999999875,1.1735961597498967,0.012208917483485135
199.59.150.10,4.0,2.0,2.0,92.0,3.0,4.0,92.0,30.495901363953813,1.0,0.499999999875,1.1735069404817131,0.012207989335694142
216.58.217.163,4.0,2.0,2.0,98.0,3.0,4.0,98.0,28.740215726399832,1.0,0.499999999875,1.1734870737906968,0.012207782662564486
23.49.139.27,4.0,2.0,2.0,126.0,3.0,4.0,126.0,20.39607805437114,1.0,0.499999999875,1.1734061939265663,0.012206941269569935
172.217.3.36,4.0,2.0,2.0,104.0,3.0,4.0,104.0,27.964262908219126,1.0,0.499999999875,1.1733904102030936,0.012206777071539924
52.84.145.30,4.0,2.0,2.0,116.0,3.0,4.0,116.0,24.77902338672773,1.0,0.499999999875,1.1733251128039526,0.012206097782883962
104.97.73.184,4.0,2.0,2.0,113.0,3.0,4.0,113.0,27.331300737432905,1.0,0.499999999875,1.1732037946765619,0.012204835710752709
104.79.143.90,4.0,2.0,2.0,102.0,3.0,4.0,102.0,31.780497164141412,1.0,0.499999999875,1.1731437682715287,0.012204211256233331
149.174.66.131,4.0,2.0,2.0,118.0,3.0,4.0,118.0,27.568097504180443,1.0,0.499999999875,1.1730539940011173,0.012203277334755755
120.55.226.124,4.0,2.0,2.0,114.0,3.0,4.0,114.0,29.698484809835,1.0,0.499999999875,1.1729919938033393,0.012202632346876114
172.217.11.10,4.0,2.0,2.0,120.0,3.0,4.0,120.0,28.035691537752374,1.0,0.499999999875,1.1729648456930994,0.01220234992516316
104.16.27.216,4.0,2.0,2.0,160.0,3.0,4.0,160.0,14.798648586948742,1.0,0.499999999875,1.1729525247506265,0.012202221750433957
172.217.12.166,4.0,2.0,2.0,124.0,3.0,4.0,124.0,27.85677655436824,1.0,0.499999999875,1.1728738786582178,0.01220140359536022
47.89.67.240,4.0,2.0,2.0,108.0,3.0,4.0,108.0,34.52535300326414,1.0,0.499999999875,1.1727711241584085,0.01220033464059345
104.97.127.199,4.0,2.0,2.0,124.0,3.0,4.0,124.0,29.63106478005811,1.0,0.499999999875,1.1727348000985436,0.012199956761502869
34.227.128.119,4.0,2.0,2.0,135.0,3.0,4.0,135.0,27.16615541441225,1.0,0.499999999875,1.1726392870695457,0.012198963139736178
172.217.11.42,4.0,2.0,2.0,150.0,3.0,4.0,150.0,23.494680248941457,1.0,0.499999999875,1.1725333599808412,0.012197861180536231
52.84.140.94,4.0,2.0,2.0,124.0,3.0,4.0,124.0,32.51153641401771,1.0,0.499999999875,1.1725090127432356,0.012197607896293258
203.130.53.126,4.0,2.0,2.0,134.0,3.0,4.0,134.0,30.577769702841312,1.0,0.499999999875,1.1723981136508619,0.012196454213353402
52.84.143.97,4.0,2.0,2.0,141.0,3.0,4.0,141.0,30.199337741083006,1.0,0.499999999875,1.1722440423259168,0.012194851409801944
8.43.72.21,4.0,2.0,2.0,146.0,3.0,4.0,146.0,30.57776970284133,1.0,0.499999999875,1.1720831394977125,0.012193177538141675
66.198.24.181,4.0,2.0,2.0,139.0,3.0,4.0,139.0,33.31666249791536,1.0,0.499999999875,1.1720521848003287,0.012192855516513583
185.54.150.20,4.0,2.0,2.0,129.0,3.0,4.0,129.0,37.60319135392629,1.0,0.499999999875,1.1719786613363101,0.012192090652128295
172.217.11.6,4.0,2.0,2.0,157.0,3.0,4.0,157.0,31.432467291003395,1.0,0.499999999875,1.1717274172495276,0.012189476960614174
158.255.65.22,4.0,2.0,2.0,157.0,3.0,4.0,157.0,32.90896534380867,1.0,0.499999999875,1.171611681136549,0.01218827295816284
64.210.147.104,4.0,2.0,2.0,129.0,3.0,4.0,129.0,43.863424398922625,1.0,0.499999999875,1.1714879495215582,0.01218698577852701
138.201.227.193,4.0,2.0,2.0,151.0,3.0,4.0,151.0,37.14835124201339,1.0,0.499999999875,1.1714368616148563,0.012186454311180131
31.13.71.14,4.0,2.0,2.0,179.0,3.0,4.0,179.0,31.559467676119,1.0,0.499999999875,1.1711400096402937,0.01218336616094026
206.126.112.148,4.0,2.0,2.0,175.0,3.0,4.0,175.0,35.284557528754725,1.0,0.499999999875,1.1709530078051655,0.012181420781385826
23.10.108.151,8.0,4.0,4.0,649.0,5.0,8.0,649.0,62.48199740725323,1.0,0.4999999999375,1.170930131399273,0.012181182798200947
151.101.44.134,4.0,2.0,2.0,165.0,3.0,4.0,165.0,45.89117562233504,1.0,0.499999999875,1.1703840806657775,0.012175502233986706
52.84.143.142,4.0,2.0,2.0,162.0,3.0,4.0,162.0,47.28636167014757,1.0,0.499999999875,1.1703534617773759,0.012175183705778494
172.217.6.193,4.0,2.0,2.0,189.0,3.0,4.0,189.0,41.340053217188775,1.0,0.499999999875,1.1701108745955162,0.012172660072021455
23.194.100.14,4.0,2.0,2.0,218.0,3.0,4.0,218.0,43.66921112179612,1.0,0.499999999875,1.1691671147337153,0.012162842140886261
80.247.66.26,4.0,2.0,2.0,244.0,3.0,4.0,244.0,41.13392760240626,1.0,0.499999999875,1.1686834003300768,0.012157810061332716
172.217.7.163,4.0,2.0,2.0,242.0,3.0,4.0,242.0,43.87482193696062,1.0,0.499999999875,1.16852104951044,0.012156121126221728
195.142.107.70,2.0,1.0,1.0,1938.0,2.0,2.0,1938.0,472.4880950881197,1.0,0.49999999975,1.168069684018734,0.012151425572306225
185.86.139.29,4.0,2.0,2.0,223.0,3.0,4.0,223.0,60.398675482166006,1.0,0.499999999875,1.1677245272264076,0.012147834907185719
52.84.143.188,4.0,2.0,2.0,262.0,3.0,4.0,262.0,50.4975246918104,1.0,0.499999999875,1.167476968385953,0.012145259553278576
42.81.4.104,4.0,2.0,2.0,238.0,3.0,4.0,238.0,61.514225996918775,1.0,0.499999999875,1.1672433664935367,0.012142829393461844
104.97.73.172,4.0,2.0,2.0,258.0,3.0,4.0,258.0,64.65291950097848,1.0,0.499999999875,1.1664723813528222,0.012134808837254516
104.20.10.120,4.0,2.0,2.0,327.0,3.0,4.0,327.0,52.65928218272635,1.0,0.499999999875,1.1656014078383188,0.012125748102281475
75.98.9.196,4.0,2.0,2.0,240.0,3.0,4.0,240.0,83.1624915451672,1.0,0.499999999875,1.1654939595846132,0.012124630318406385
151.101.1.63,4.0,2.0,2.0,387.0,3.0,4.0,387.0,34.04408906109841,1.0,0.499999999875,1.1654856992368257,0.012124544386032046
52.84.145.215,4.0,2.0,2.0,379.0,3.0,4.0,379.0,63.403469936589445,1.0,0.499999999875,1.1633943307674115,0.0121027878858437
172.217.10.102,8.0,4.0,4.0,893.0,5.0,8.0,893.0,89.17398723843183,1.0,0.4999999999375,1.1624333906296673,0.01209279122834715
157.240.18.5,8.0,4.0,4.0,835.0,5.0,8.0,835.0,108.79797792238607,1.0,0.4999999999375,1.1624175283864995,0.012092626213476974
151.101.46.2,4.0,2.0,2.0,389.0,3.0,4.0,389.0,78.42193570679062,1.0,0.499999999875,1.1619546215963648,0.012087810595467024
104.97.87.215,4.0,2.0,2.0,432.0,3.0,4.0,432.0,72.64984514780468,1.0,0.499999999875,1.1612784127114115,0.012080775996376521
213.180.204.92,4.0,2.0,2.0,518.0,3.0,4.0,518.0,46.43274706497564,1.0,0.499999999875,1.1610761396181926,0.012078671749967974
115.159.27.49,4.0,2.0,2.0,569.0,3.0,4.0,569.0,77.74316690230722,1.0,0.499999999875,1.157283214965663,0.012039213965687497
23.194.141.198,4.0,2.0,2.0,624.0,3.0,4.0,624.0,95.83318840568748,1.0,0.499999999875,1.154421587132651,0.012009444459549087
61.251.165.12,4.0,2.0,2.0,4893.0,3.0,4.0,4893.0,409.1136761341523,1.0,0.499999999875,1.1544207498730992,0.01200943574954037
199.167.65.25,2.0,1.0,1.0,2313.0,2.0,2.0,2313.0,536.5556821057811,1.0,0.49999999975,1.1543737640660634,0.012008946956324554
151.101.129.5,4.0,2.0,2.0,887.0,3.0,4.0,887.0,58.29236656715867,1.0,0.499999999875,1.1504610616030617,0.011968243123825308
66.198.24.234,4.0,2.0,2.0,888.0,3.0,4.0,888.0,81.43095234614408,1.0,0.499999999875,1.148621082968226,0.011949101831364984
151.101.1.5,4.0,2.0,2.0,1051.0,3.0,4.0,1051.0,140.68048905232024,1.0,0.499999999875,1.1396983764910917,0.011856278941477628
23.208.94.86,4.0,2.0,2.0,1370.0,3.0,4.0,1370.0,107.12142642814273,1.0,0.499999999875,1.1339558591913612,0.01179653955048061
104.16.25.235,6.0,3.0,3.0,43.0,4.0,6.0,43.0,7.937253933193771,1.0,0.49999999991666666,1.118583818138141,0.011636624251497776
52.39.210.199,6.0,3.0,3.0,49.0,4.0,6.0,49.0,6.782329983125268,1.0,0.49999999991666666,1.1185168604114106,0.011635927690458665
52.84.137.78,6.0,3.0,3.0,52.0,4.0,6.0,52.0,8.77496438739212,1.0,0.49999999991666666,1.1182819231279981,0.011633483638573229
104.244.43.80,6.0,3.0,3.0,52.0,4.0,6.0,52.0,9.165151389911678,1.0,0.49999999991666666,1.1182513381049288,0.01163316546266597
206.54.163.50,6.0,3.0,3.0,54.0,4.0,6.0,54.0,8.888194417315587,1.0,0.49999999991666666,1.1182205518375548,0.011632845193214785
23.63.227.171,6.0,3.0,3.0,59.0,4.0,6.0,59.0,9.591663046625438,1.0,0.49999999991666666,1.1180341708311663,0.01163090627213995
23.210.202.42,6.0,3.0,3.0,66.0,4.0,6.0,66.0,7.937253933193768,1.0,0.49999999991666666,1.1179801176779378,0.011630343957341962
34.211.94.203,6.0,3.0,3.0,61.0,4.0,6.0,61.0,10.583005244258356,1.0,0.49999999991666666,1.1179039682348797,0.011629551774904259
23.15.4.19,6.0,3.0,3.0,70.0,4.0,6.0,70.0,10.198039027185569,1.0,0.49999999991666666,1.1176979134089444,0.01162740818714111
54.148.190.222,6.0,3.0,3.0,76.0,4.0,6.0,76.0,8.54400374531753,1.0,0.49999999991666666,1.1176700787988187,0.011627118623771816
74.125.22.157,6.0,3.0,3.0,70.0,4.0,6.0,70.0,12.884098726725123,1.0,0.49999999991666666,1.1174873651401789,0.011625217854105089
182.161.73.86,6.0,3.0,3.0,70.0,4.0,6.0,70.0,14.212670403551893,1.0,0.49999999991666666,1.1173832243176445,0.011624134477426985
192.243.232.58,6.0,3.0,3.0,69.0,4.0,6.0,69.0,15.0996688705415,1.0,0.49999999991666666,1.1173399443004337,0.011623684235532087
104.16.23.235,6.0,3.0,3.0,75.0,4.0,6.0,75.0,13.190905958272916,1.0,0.49999999991666666,1.117332076655896,0.01162360238844853
169.60.66.39,6.0,3.0,3.0,78.0,4.0,6.0,78.0,12.28820572744451,1.0,0.49999999991666666,1.1173240917723204,0.011623519321727597
23.33.166.51,6.0,3.0,3.0,80.0,4.0,6.0,80.0,11.87434208703792,1.0,0.49999999991666666,1.1173040370094975,0.011623310692087477
52.84.141.95,6.0,3.0,3.0,81.0,4.0,6.0,81.0,13.114877048604002,1.0,0.49999999991666666,1.117180549147275,0.011622026048210995
52.84.143.148,6.0,3.0,3.0,84.0,4.0,6.0,84.0,14.730919862656243,1.0,0.49999999991666666,1.116975131203051,0.01161988908592646
172.217.10.67,6.0,3.0,3.0,87.0,4.0,6.0,87.0,14.247806848775008,1.0,0.49999999991666666,1.1169342567444076,0.01161946386905044
204.154.110.79,6.0,3.0,3.0,82.0,4.0,6.0,82.0,15.999999999999996,1.0,0.49999999991666666,1.1169281493497925,0.011619400333841777
172.217.7.227,6.0,3.0,3.0,94.0,4.0,6.0,94.0,13.2664991614216,1.0,0.49999999991666666,1.116827442165218,0.011618352677289522
151.101.130.2,6.0,3.0,3.0,85.0,4.0,6.0,85.0,18.27566688249707,1.0,0.49999999991666666,1.1166710264097075,0.011616725484633616
52.38.5.243,6.0,3.0,3.0,93.0,4.0,6.0,93.0,15.874507866387543,1.0,0.49999999991666666,1.1166492598127409,0.011616499046787809
185.167.164.37,6.0,3.0,3.0,97.0,4.0,6.0,97.0,16.61324772583615,1.0,0.49999999991666666,1.1164863618976497,0.011614804420244379
172.217.10.106,6.0,3.0,3.0,94.0,4.0,6.0,94.0,17.888543819998326,1.0,0.49999999991666666,1.1164651406492885,0.011614583655658548
23.15.4.10,6.0,3.0,3.0,104.0,4.0,6.0,104.0,14.662878298615183,1.0,0.49999999991666666,1.1164555077566032,0.011614483444703574
74.125.22.156,6.0,3.0,3.0,92.0,4.0,6.0,92.0,19.104973174542806,1.0,0.49999999991666666,1.1164222858566348,0.011614137837373499
172.217.10.3,6.0,3.0,3.0,93.0,4.0,6.0,93.0,19.235384061671343,1.0,0.49999999991666666,1.1163858156813338,0.011613758438244455
172.217.10.33,6.0,3.0,3.0,94.0,4.0,6.0,94.0,20.66397831977182,1.0,0.49999999991666666,1.1162475866875878,0.011612320442419017
172.217.10.227,6.0,3.0,3.0,100.0,4.0,6.0,100.0,18.920887928424502,1.0,0.49999999991666666,1.1162267327112616,0.011612103498563113
172.217.3.104,6.0,3.0,3.0,110.0,4.0,6.0,110.0,16.55294535724685,1.0,0.49999999991666666,1.116149866732775,0.011611303862009403
23.15.4.9,6.0,3.0,3.0,109.0,4.0,6.0,109.0,20.639767440550294,1.0,0.49999999991666666,1.115855766779252,0.011608244341036512
74.217.253.61,6.0,3.0,3.0,120.0,4.0,6.0,120.0,17.0,1.0,0.49999999991666666,1.1158523456474514,0.011608208751012204
172.217.10.104,6.0,3.0,3.0,123.0,4.0,6.0,123.0,17.464249196572982,1.0,0.49999999991666666,1.1157372116802278,0.011607011012681431
74.125.29.157,6.0,3.0,3.0,106.0,4.0,6.0,106.0,23.452078799117146,1.0,0.49999999991666666,1.1157140657429538,0.011606770225562365
52.94.232.33,6.0,3.0,3.0,144.0,4.0,6.0,144.0,13.892443989449804,1.0,0.49999999991666666,1.1154659848303754,0.011604189440540416
52.84.26.175,6.0,3.0,3.0,127.0,4.0,6.0,127.0,24.779023386727733,1.0,0.49999999991666666,1.1150588476926924,0.01159995399406495
207.46.96.206,6.0,3.0,3.0,136.0,4.0,6.0,136.0,28.5482048472404,1.0,0.49999999991666666,1.1145271677133541,0.011594422928764987
52.84.145.42,6.0,3.0,3.0,150.0,4.0,6.0,150.0,27.166155414412252,1.0,0.49999999991666666,1.1142680305739021,0.011591727125846588
23.208.165.24,6.0,3.0,3.0,155.0,4.0,6.0,155.0,25.534290669607408,1.0,0.49999999991666666,1.1142647059601152,0.011591692539898899
172.217.9.232,6.0,3.0,3.0,151.0,4.0,6.0,151.0,27.89265136196271,1.0,0.49999999991666666,1.1141848359428752,0.011590861652338653
54.71.197.51,6.0,3.0,3.0,154.0,4.0,6.0,154.0,27.331300737432894,1.0,0.49999999991666666,1.1141500941824285,0.01159050023390438
74.119.118.72,6.0,3.0,3.0,145.0,4.0,6.0,145.0,30.822070014844883,1.0,0.49999999991666666,1.1141126989251084,0.011590111211149747
104.97.83.106,6.0,3.0,3.0,189.0,4.0,6.0,189.0,23.237900077244493,1.0,0.49999999991666666,1.113552283034067,0.011584281206242763
205.185.208.154,4.0,2.0,2.0,1925.0,3.0,4.0,1925.0,182.33485678827282,1.0,0.499999999875,1.1134926584492768,0.01158366093185822
104.19.196.102,6.0,3.0,3.0,182.0,4.0,6.0,182.0,29.899832775452115,1.0,0.49999999991666666,1.1132138186934522,0.011580760162678212
23.4.59.27,6.0,3.0,3.0,206.0,4.0,6.0,206.0,29.376861643136756,1.0,0.49999999991666666,1.112624863767361,0.01157463326627147
172.217.7.3,6.0,3.0,3.0,176.0,4.0,6.0,176.0,40.509258201058195,1.0,0.49999999991666666,1.1125396801154142,0.01157374710098461
151.101.22.2,6.0,3.0,3.0,240.0,4.0,6.0,240.0,40.149719799769485,1.0,0.49999999991666666,1.1108880005808675,0.01155656468352447
151.101.32.166,6.0,3.0,3.0,241.0,4.0,6.0,241.0,41.71330722922841,1.0,0.49999999991666666,1.1107391900730437,0.011555016608238433
68.67.178.252,6.0,3.0,3.0,274.0,4.0,6.0,274.0,34.23448553724735,1.0,0.49999999991666666,1.1104592427088074,0.011552104316611295
119.205.194.11,4.0,2.0,2.0,2586.0,3.0,4.0,2586.0,197.92928029980817,1.0,0.499999999875,1.11042077409718,0.011551704127754883
184.25.203.54,6.0,3.0,3.0,238.0,4.0,6.0,238.0,50.95095681142799,1.0,0.49999999991666666,1.110093835361643,0.011548302985026895
216.58.219.225,6.0,3.0,3.0,312.0,4.0,6.0,312.0,40.06245124802025,1.0,0.49999999991666666,1.1090049962554596,0.011536975794928541
52.84.145.201,6.0,3.0,3.0,368.0,4.0,6.0,368.0,59.81638571495273,1.0,0.49999999991666666,1.1059866938423841,0.011505576403583144
198.54.12.145,6.0,3.0,3.0,350.0,4.0,6.0,350.0,89.20201791439476,1.0,0.49999999991666666,1.1041557461094427,0.011486529059569322
152.163.66.165,6.0,3.0,3.0,481.0,4.0,6.0,481.0,63.087241182350006,1.0,0.49999999991666666,1.1027642994264841,0.01147205384371779
104.97.117.153,6.0,3.0,3.0,853.0,4.0,6.0,853.0,129.7998459167037,1.0,0.49999999991666666,1.0877707964180208,0.011316076474928745
172.217.12.174,19.0,9.0,10.0,1681.0,11.0,19.0,1681.0,107.57787876696585,0.9090909090909091,0.47368421050138504,1.084994409099644,0.011287193725619577
193.240.182.34,6.0,3.0,3.0,1228.0,4.0,6.0,1228.0,143.1956703256073,1.0,0.49999999991666666,1.0768778150587117,0.011202756821093743
50.63.243.230,16.0,7.0,9.0,722.0,10.0,16.0,722.0,64.76881965884512,0.8,0.43749999997265626,1.0713733338002507,0.01114549371835126
199.96.57.6,14.0,6.0,8.0,348.0,9.0,14.0,348.0,27.62245463386626,0.7777777777777778,0.4285714285408163,1.0530975907248847,0.010955371215561146
74.119.118.74,14.0,6.0,8.0,324.0,9.0,14.0,324.0,66.63332499583072,0.7777777777777778,0.4285714285408163,1.0506696504745159,0.010930113360100965
74.119.118.82,12.0,5.0,7.0,194.0,8.0,12.0,194.0,28.861739379323627,0.75,0.41666666663194446,1.0340326534259647,0.010757038727527157
72.30.2.182,10.0,4.0,6.0,120.0,7.0,10.0,120.0,12.569805089976535,0.7142857142857143,0.39999999996,1.023145635305105,0.010643781109244637
72.167.239.239,10.0,4.0,6.0,182.0,7.0,10.0,182.0,20.904544960366874,0.7142857142857143,0.39999999996,1.0208649456724723,0.010620055101538387
173.241.242.220,10.0,4.0,6.0,815.0,7.0,10.0,815.0,72.3809367167903,0.7142857142857143,0.39999999996,1.0002150537778918,0.010405234335392092
172.217.12.206,17.0,8.0,9.0,784.0,10.0,17.0,784.0,79.15175298121956,0.9,0.470588235266436,0.9807279659200099,0.010202510216304136
172.217.10.238,17.0,8.0,9.0,1195.0,10.0,17.0,1195.0,112.30316113093163,0.9,0.470588235266436,0.9673415097902998,0.010063250951585041
172.217.7.14,15.0,7.0,8.0,391.0,9.0,15.0,391.0,35.02855977627399,0.8888888888888888,0.46666666663555556,0.8521449707663898,0.008864861686553949
