node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,score_edpl,score_ewpl,score_elwpl,score_graph_deviance,score_lof,score_edpl_norm,score_ewpl_norm,score_elwpl_norm,score_graph_deviance_norm,score_lof_norm,oddball_score,majority_label,is_malicious,rank_asc
151.101.64.68,2.0,1.0,1.0,34.0,2.0,2.0,34.0,12.041594578792298,0.06034224842462947,0.2499359460224854,5.980188919802256,0.26046422679931885,1.0532721065690391,0.01410498874696195,0.006227562544167825,0.11619157670742915,0.002780843821988909,6.866597182860736e-11,0.027860994377842757,BENIGN,False,1486
23.53.112.112,2.0,1.0,1.0,34.0,2.0,2.0,34.0,12.041594578792298,0.06034224842462947,0.2499359460224854,5.980188919802256,0.26046422679931885,1.0532721065690391,0.01410498874696195,0.006227562544167825,0.11619157670742915,0.002780843821988909,6.866597182860736e-11,0.027860994377842757,BENIGN,False,1487
34.227.128.119,4.0,2.0,2.0,135.0,3.0,4.0,135.0,27.166155414412255,0.19001417498665832,0.6153235827612046,3.9994114475195346,0.1789655777561595,1.0071614374370628,0.04441577617542235,0.015331792635390216,0.07770622771636489,0.0019107242762951024,6.565987882769393e-11,0.027872904173826485,BENIGN,False,1488
5.9.57.153,2.0,1.0,1.0,154.0,2.0,2.0,154.0,17.435595774162696,0.06034224842462947,2.954152050217089,2.5173961151487654,0.2568916735136419,1.0461385415643294,0.01410498874696195,0.0736075260501082,0.0489115356954248,0.0027427014910620007,6.820091330232915e-11,0.027873350410351577,BENIGN,False,1489
31.130.201.98,2.0,1.0,1.0,37.0,2.0,2.0,37.0,13.638181696985855,0.06034224842462947,0.12213479356989845,6.150039807885575,0.260260333900529,1.0907993857038858,0.01410498874696195,0.0030431879762790968,0.11949168022526425,0.0027786669614084194,7.111248785785222e-11,0.02788370479620524,BENIGN,False,1490
216.18.168.52,2.0,1.0,1.0,37.0,2.0,2.0,37.0,13.638181696985855,0.06034224842462947,0.12213479356989845,6.150039807885575,0.260260333900529,1.0907993857038858,0.01410498874696195,0.0030431879762790968,0.11949168022526425,0.0027786669614084194,7.111248785785222e-11,0.02788370479620524,BENIGN,False,1491
52.84.145.198,2.0,1.0,1.0,37.0,2.0,2.0,37.0,13.638181696985855,0.06034224842462947,0.12213479356989845,6.150039807885575,0.260260333900529,1.0907993857038858,0.01410498874696195,0.0030431879762790968,0.11949168022526425,0.0027786669614084194,7.111248785785222e-11,0.02788370479620524,BENIGN,False,1492
108.168.142.92,2.0,1.0,1.0,37.0,2.0,2.0,37.0,13.638181696985855,0.06034224842462947,0.12213479356989845,6.150039807885575,0.260260333900529,1.0907993857038858,0.01410498874696195,0.0030431879762790968,0.11949168022526425,0.0027786669614084194,7.111248785785222e-11,0.02788370479620524,BENIGN,False,1493
151.101.45.179,2.0,1.0,1.0,37.0,2.0,2.0,37.0,13.638181696985855,0.06034224842462947,0.12213479356989845,6.150039807885575,0.260260333900529,1.0907993857038858,0.01410498874696195,0.0030431879762790968,0.11949168022526425,0.0027786669614084194,7.111248785785222e-11,0.02788370479620524,BENIGN,False,1494
199.233.57.19,2.0,1.0,1.0,41.0,2.0,2.0,41.0,15.427248620541512,0.06034224842462947,0.041138108952520555,6.254935311863185,0.2600151055201011,1.092793811719107,0.01410498874696195,0.0010250232130578128,0.12152973858096616,0.0027760487829542446,7.124251047947231e-11,0.027887159879036533,BENIGN,False,1495
52.84.141.248,2.0,1.0,1.0,50.0,2.0,2.0,50.0,16.24807680927192,0.06034224842462947,0.3821439628504074,5.819878238429608,0.2597145338356342,0.9967243731561881,0.01410498874696195,0.009521741339730931,0.11307683383199067,0.002772839732244726,6.497945526248778e-11,0.02789528074318155,BENIGN,False,1496
138.201.37.241,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,0.06034224842462947,0.9676931324625231,5.072401691752594,0.261344769137747,1.0004512176936964,0.01410498874696195,0.0241116558137255,0.0985538012530971,0.0027902449238289104,6.522241945039904e-11,0.027912138160567174,BENIGN,False,1497
85.114.159.98,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,0.06034224842462947,0.9676931324625231,5.072401691752594,0.261344769137747,1.0004512176936964,0.01410498874696195,0.0241116558137255,0.0985538012530971,0.0027902449238289104,6.522241945039904e-11,0.027912138160567174,BENIGN,False,1498
198.8.70.210,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,0.06034224842462947,0.9676931324625231,5.072401691752594,0.261344769137747,1.0004512176936964,0.01410498874696195,0.0241116558137255,0.0985538012530971,0.0027902449238289104,6.522241945039904e-11,0.027912138160567174,BENIGN,False,1499
209.15.224.8,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,0.06034224842462947,0.9676931324625231,5.072401691752594,0.261344769137747,1.0004512176936964,0.01410498874696195,0.0241116558137255,0.0985538012530971,0.0027902449238289104,6.522241945039904e-11,0.027912138160567174,BENIGN,False,1500
91.192.148.17,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,0.06034224842462947,0.9676931324625231,5.072401691752594,0.261344769137747,1.0004512176936964,0.01410498874696195,0.0241116558137255,0.0985538012530971,0.0027902449238289104,6.522241945039904e-11,0.027912138160567174,BENIGN,False,1501
192.95.33.215,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,0.06034224842462947,0.9676931324625231,5.072401691752594,0.261344769137747,1.0004512176936964,0.01410498874696195,0.0241116558137255,0.0985538012530971,0.0027902449238289104,6.522241945039904e-11,0.027912138160567174,BENIGN,False,1502
121.78.188.93,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,0.06034224842462947,0.9676931324625231,5.072401691752594,0.261344769137747,1.0004512176936964,0.01410498874696195,0.0241116558137255,0.0985538012530971,0.0027902449238289104,6.522241945039904e-11,0.027912138160567174,BENIGN,False,1503
5.79.102.193,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,0.06034224842462947,0.9676931324625231,5.072401691752594,0.261344769137747,1.0004512176936964,0.01410498874696195,0.0241116558137255,0.0985538012530971,0.0027902449238289104,6.522241945039904e-11,0.027912138160567174,BENIGN,False,1504
194.213.62.34,2.0,1.0,1.0,19.0,2.0,2.0,19.0,5.830951894845301,0.06034224842462947,0.9676931324625231,5.072401691752594,0.261344769137747,1.0004512176936964,0.01410498874696195,0.0241116558137255,0.0985538012530971,0.0027902449238289104,6.522241945039904e-11,0.027912138160567174,BENIGN,False,1505
34.225.175.93,2.0,1.0,1.0,112.0,2.0,2.0,112.0,18.083141320025124,0.06034224842462947,2.1152248560215727,3.6044344447027035,0.2579433248354478,0.9931697946779627,0.01410498874696195,0.05270428401950494,0.07003205532216236,0.0027539294363236877,6.474772161633296e-11,0.027919051517940136,BENIGN,False,1506
104.97.74.39,2.0,1.0,1.0,84.0,2.0,2.0,84.0,17.88854381999832,0.06034224842462947,1.4327629458520557,4.487797595142898,0.2586935181583343,1.0102305916792385,0.01410498874696195,0.035699630238289516,0.08719528521863228,0.0027619388681480958,6.585996621006788e-11,0.027952368627578363,BENIGN,False,1507
47.88.68.21,2.0,1.0,1.0,30.0,2.0,2.0,30.0,10.19803902718557,0.06034224842462947,0.42806796610512454,5.776330491684744,0.2607137263008635,1.198440889998461,0.01410498874696195,0.010666012930507188,0.11223072655608393,0.0027835076010267663,7.812996079327145e-11,0.027957047182541956,BENIGN,False,1508
8.43.72.62,2.0,1.0,1.0,30.0,2.0,2.0,30.0,10.19803902718557,0.06034224842462947,0.42806796610512454,5.776330491684744,0.2607137263008635,1.198440889998461,0.01410498874696195,0.010666012930507188,0.11223072655608393,0.0027835076010267663,7.812996079327145e-11,0.027957047182541956,BENIGN,False,1509
198.51.152.183,5.0,2.0,3.0,65.0,4.0,5.0,65.0,13.038404810405298,0.08275130322131957,1.3490788015519077,4.400717067024643,0.12467275960602166,1.0086807718017994,0.019343100915290692,0.03361450302518568,0.08550336143524279,0.0013310675234792758,6.575892879781711e-11,0.027958406592991474,BENIGN,False,1510
172.217.12.163,8.0,4.0,4.0,194.0,5.0,8.0,194.0,32.63433774416144,0.26230941842099853,0.6358329614270901,3.120309890498115,0.19153881699100617,1.023541316623889,0.061314775164065104,0.015842817321580546,0.060625798090129565,0.002044962344525297,6.672773234416307e-11,0.02796567059740565,BENIGN,False,1511
104.88.64.89,2.0,1.0,1.0,51.0,2.0,2.0,51.0,16.431676725154983,0.06034224842462947,0.4180126298132784,5.794557264541957,0.25967389440902316,1.0052610967024598,0.01410498874696195,0.010415467794216633,0.11258486210346691,0.002772405845795868,6.553598990807556e-11,0.027975544911195464,BENIGN,False,1512
104.97.141.192,2.0,1.0,1.0,51.0,2.0,2.0,51.0,16.431676725154983,0.06034224842462947,0.4180126298132784,5.794557264541957,0.25967389440902316,1.0052610967024598,0.01410498874696195,0.010415467794216633,0.11258486210346691,0.002772405845795868,6.553598990807556e-11,0.027975544911195464,BENIGN,False,1513
34.198.228.128,2.0,1.0,1.0,42.0,2.0,2.0,42.0,15.652475842498529,0.06034224842462947,0.08075968426012962,6.230137435241323,0.2599712031141793,1.0811772269506814,0.01410498874696195,0.002012259512010956,0.12104793032669019,0.0027755800593380372,7.048519043133046e-11,0.027988151743097267,BENIGN,False,1514
185.167.164.41,2.0,1.0,1.0,42.0,2.0,2.0,42.0,15.652475842498529,0.06034224842462947,0.08075968426012962,6.230137435241323,0.2599712031141793,1.0811772269506814,0.01410498874696195,0.002012259512010956,0.12104793032669019,0.0027755800593380372,7.048519043133046e-11,0.027988151743097267,BENIGN,False,1515
104.88.55.49,4.0,2.0,2.0,91.0,3.0,4.0,91.0,20.1246117974981,0.19001417498665832,0.20818141106352675,4.551959036014009,0.1806724382585742,0.9711851542081895,0.04441577617542235,0.005187180069787115,0.08844190452758904,0.0019289475560961855,6.331447687953185e-11,0.02799476167844183,BENIGN,False,1516
182.161.73.84,5.0,2.0,3.0,75.0,4.0,5.0,75.0,16.970562748477143,0.08275130322131957,1.1253604342815722,4.697909222111461,0.12410205677964281,1.0238617181573493,0.019343100915290692,0.028040194300782414,0.09127763137013943,0.0013249744202211843,6.674862028236367e-11,0.02799718021463647,BENIGN,False,1517
172.217.6.200,4.0,2.0,2.0,72.0,3.0,4.0,72.0,12.529964086141666,0.19001417498665832,0.6339089990276217,4.0075656507168,0.18176645797763258,0.9946990271538573,0.04441577617542235,0.015794878654229995,0.0778646591202869,0.001940627847145219,6.484741687404867e-11,0.028003188372386374,BENIGN,False,1518
63.251.109.81,2.0,1.0,1.0,85.0,2.0,2.0,85.0,18.0,0.06034224842462947,1.4594286795043803,4.467227952803742,0.25865853375819,1.0097211999008777,0.01410498874696195,0.03636405056977329,0.08679562908606757,0.0027615653575351305,6.58267574302241e-11,0.028005246765232944,BENIGN,False,1519
23.194.140.241,2.0,1.0,1.0,52.0,2.0,2.0,52.0,16.613247725836146,0.06034224842462947,0.4535099261289101,5.769313024676076,0.2596334140200476,1.003952796966884,0.01410498874696195,0.011299940942126965,0.11209438127215325,0.0027719736573108013,6.54506979192095e-11,0.02805425693680073,BENIGN,False,1520
104.79.131.18,2.0,1.0,1.0,52.0,2.0,2.0,52.0,16.613247725836146,0.06034224842462947,0.4535099261289101,5.769313024676076,0.2596334140200476,1.003952796966884,0.01410498874696195,0.011299940942126965,0.11209438127215325,0.0027719736573108013,6.54506979192095e-11,0.02805425693680073,BENIGN,False,1521
14.0.70.136,3.0,1.0,2.0,512.0,3.0,3.0,512.0,47.62352359916263,0.00953256430871063,5.438868608396863,0.02876281661904323,0.18789106837614278,1.0507176455578418,0.002228235039534495,0.1355182996576863,0.0005588447218526648,0.0020060171913867547,6.849943884369473e-11,0.028062279335791928,BENIGN,False,1522
148.251.237.196,2.0,1.0,1.0,66.0,2.0,2.0,66.0,17.46424919657298,0.06034224842462947,0.9156409060871007,5.179402283461533,0.2591992379557752,0.9882792798554515,0.01410498874696195,0.02281468952906406,0.10063276023349342,0.0027673381807203153,6.442889426779164e-11,0.028063955350933728,BENIGN,False,1523
93.158.134.36,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1524
104.97.117.46,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1525
184.72.35.80,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1526
184.72.253.93,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1527
34.205.251.107,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1528
23.23.160.161,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1529
35.163.120.225,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1530
52.0.223.109,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1531
23.36.32.235,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1532
54.225.244.129,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1533
23.48.159.137,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1534
52.216.1.59,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1535
64.94.116.192,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1536
204.2.255.235,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1537
185.86.138.79,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1538
23.194.100.94,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1539
54.223.131.0,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1540
5.255.255.80,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1541
52.198.90.93,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1542
104.97.94.128,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1543
185.86.139.59,2.0,1.0,1.0,25.0,2.0,2.0,25.0,8.124038404635959,0.06034224842462947,0.664122238907108,5.502021258901221,0.2610075372122962,1.0,0.01410498874696195,0.016547690900750627,0.10690105843189085,0.0027866444704077583,6.519300321384376e-11,0.02806807652304083,BENIGN,False,1544
52.84.142.16,2.0,1.0,1.0,39.0,2.0,2.0,39.0,14.966629547095765,0.06034224842462947,0.0395185867398569,6.304002994988315,0.26010370709202835,1.1973036055924837,0.01410498874696195,0.000984670170482158,0.12248309499564577,0.002776994736788059,7.805581780733751e-11,0.02806994974558675,BENIGN,False,1545
195.216.249.89,2.0,1.0,1.0,39.0,2.0,2.0,39.0,14.966629547095765,0.06034224842462947,0.0395185867398569,6.304002994988315,0.26010370709202835,1.1973036055924837,0.01410498874696195,0.000984670170482158,0.12248309499564577,0.002776994736788059,7.805581780733751e-11,0.02806994974558675,BENIGN,False,1546
46.105.202.39,2.0,1.0,1.0,43.0,2.0,2.0,43.0,15.874507866387543,0.06034224842462947,0.11992456922519484,6.205210629188568,0.2599275511656176,1.0744250083387972,0.01410498874696195,0.0029881166247495102,0.12056361704890069,0.002775114009727435,7.004499302166531e-11,0.028086367300076916,BENIGN,False,1547
206.126.112.157,2.0,1.0,1.0,160.0,2.0,2.0,160.0,17.776388834631177,0.06034224842462947,3.060745698604413,2.437255022021157,0.25670747318534715,1.0605562342957753,0.01410498874696195,0.07626348099659426,0.04735444107944708,0.002740734878021733,6.914084599090651e-11,0.028092729154033175,BENIGN,False,1548
