node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,out_in_degree_ratio,out_degree_share,isolation_forest_score_raw,isolation_forest_score
52.197.77.168,2.0,1.0,1.0,14.0,2.0,2.0,14.0,3.605551275463989,1.0,0.49999999975,0.3251350852886866,0.37107366588180346
52.7.37.173,2.0,1.0,1.0,14.0,2.0,2.0,14.0,3.605551275463989,1.0,0.49999999975,0.3251350852886866,0.37107366588180346
52.84.141.133,2.0,1.0,1.0,14.0,2.0,2.0,14.0,3.605551275463989,1.0,0.49999999975,0.3251350852886866,0.37107366588180346
54.165.82.215,2.0,1.0,1.0,14.0,2.0,2.0,14.0,3.605551275463989,1.0,0.49999999975,0.3251350852886866,0.37107366588180346
52.219.74.22,2.0,1.0,1.0,14.0,2.0,2.0,14.0,3.605551275463989,1.0,0.49999999975,0.3251350852886866,0.37107366588180346
34.252.214.195,2.0,1.0,1.0,14.0,2.0,2.0,14.0,3.605551275463989,1.0,0.49999999975,0.3251350852886866,0.37107366588180346
52.216.230.125,2.0,1.0,1.0,14.0,2.0,2.0,14.0,3.605551275463989,1.0,0.49999999975,0.3251350852886866,0.37107366588180346
52.6.93.103,2.0,1.0,1.0,14.0,2.0,2.0,14.0,3.605551275463989,1.0,0.49999999975,0.3251350852886866,0.37107366588180346
54.165.167.80,2.0,1.0,1.0,14.0,2.0,2.0,14.0,3.605551275463989,1.0,0.49999999975,0.3251350852886866,0.37107366588180346
216.58.219.227,2.0,1.0,1.0,14.0,2.0,2.0,14.0,3.605551275463989,1.0,0.49999999975,0.3251350852886866,0.37107366588180346
23.21.91.46,2.0,1.0,1.0,14.0,2.0,2.0,14.0,3.605551275463989,1.0,0.49999999975,0.3251350852886866,0.37107366588180346
34.210.63.234,2.0,1.0,1.0,14.0,2.0,2.0,14.0,3.605551275463989,1.0,0.49999999975,0.3251350852886866,0.37107366588180346
104.20.84.39,2.0,1.0,1.0,74.0,2.0,2.0,74.0,12.0,1.0,0.49999999975,0.32511111486854444,0.37104630866298166
88.212.201.94,2.0,1.0,1.0,62.0,2.0,2.0,62.0,15.231546211727817,1.0,0.49999999975,0.32511058602938875,0.3710457051037442
50.19.60.226,2.0,1.0,1.0,73.0,2.0,2.0,73.0,11.916375287812984,1.0,0.49999999975,0.32504576562695614,0.3709717261779286
172.217.7.19,2.0,1.0,1.0,73.0,2.0,2.0,73.0,11.916375287812984,1.0,0.49999999975,0.32504576562695614,0.3709717261779286
125.6.146.14,2.0,1.0,1.0,11.0,2.0,2.0,11.0,5.291502622129181,1.0,0.49999999975,0.3250261670391462,0.3709493584909155
52.84.3.72,2.0,1.0,1.0,57.0,2.0,2.0,57.0,17.4928556845359,1.0,0.49999999975,0.32502592258197477,0.3709490794942065
151.236.85.26,2.0,1.0,1.0,57.0,2.0,2.0,57.0,17.4928556845359,1.0,0.49999999975,0.32502592258197477,0.3709490794942065
178.248.233.26,2.0,1.0,1.0,57.0,2.0,2.0,57.0,17.4928556845359,1.0,0.49999999975,0.32502592258197477,0.3709490794942065
23.194.140.85,2.0,1.0,1.0,46.0,2.0,2.0,46.0,16.522711641858308,1.0,0.49999999975,0.3249422286544772,0.37085356038878303
204.11.109.68,2.0,1.0,1.0,46.0,2.0,2.0,46.0,16.522711641858308,1.0,0.49999999975,0.3249422286544772,0.37085356038878303
23.45.196.15,2.0,1.0,1.0,46.0,2.0,2.0,46.0,16.522711641858308,1.0,0.49999999975,0.3249422286544772,0.37085356038878303
151.101.44.193,2.0,1.0,1.0,71.0,2.0,2.0,71.0,11.74734012447073,1.0,0.49999999975,0.32492438724298683,0.3708331981508524
104.88.60.48,2.0,1.0,1.0,12.0,2.0,2.0,12.0,4.47213595499958,1.0,0.49999999975,0.32487363791607393,0.37077527841339347
52.87.124.213,2.0,1.0,1.0,12.0,2.0,2.0,12.0,4.47213595499958,1.0,0.49999999975,0.32487363791607393,0.37077527841339347
192.243.250.58,2.0,1.0,1.0,12.0,2.0,2.0,12.0,4.47213595499958,1.0,0.49999999975,0.32487363791607393,0.37077527841339347
64.94.107.17,2.0,1.0,1.0,12.0,2.0,2.0,12.0,4.47213595499958,1.0,0.49999999975,0.32487363791607393,0.37077527841339347
72.5.205.43,2.0,1.0,1.0,12.0,2.0,2.0,12.0,4.47213595499958,1.0,0.49999999975,0.32487363791607393,0.37077527841339347
35.185.125.238,2.0,1.0,1.0,12.0,2.0,2.0,12.0,4.47213595499958,1.0,0.49999999975,0.32487363791607393,0.37077527841339347
72.5.205.14,2.0,1.0,1.0,12.0,2.0,2.0,12.0,4.47213595499958,1.0,0.49999999975,0.32487363791607393,0.37077527841339347
120.55.246.187,2.0,1.0,1.0,12.0,2.0,2.0,12.0,4.47213595499958,1.0,0.49999999975,0.32487363791607393,0.37077527841339347
195.216.249.102,2.0,1.0,1.0,12.0,2.0,2.0,12.0,4.47213595499958,1.0,0.49999999975,0.32487363791607393,0.37077527841339347
66.235.141.144,2.0,1.0,1.0,12.0,2.0,2.0,12.0,4.47213595499958,1.0,0.49999999975,0.32487363791607393,0.37077527841339347
185.187.80.130,2.0,1.0,1.0,12.0,2.0,2.0,12.0,4.47213595499958,1.0,0.49999999975,0.32487363791607393,0.37077527841339347
162.93.229.167,2.0,1.0,1.0,12.0,2.0,2.0,12.0,4.47213595499958,1.0,0.49999999975,0.32487363791607393,0.37077527841339347
64.95.32.15,2.0,1.0,1.0,12.0,2.0,2.0,12.0,4.47213595499958,1.0,0.49999999975,0.32487363791607393,0.37077527841339347
54.178.136.151,2.0,1.0,1.0,12.0,2.0,2.0,12.0,4.47213595499958,1.0,0.49999999975,0.32487363791607393,0.37077527841339347
61.215.208.240,2.0,1.0,1.0,60.0,2.0,2.0,60.0,16.583123951777,1.0,0.49999999975,0.32480236604137025,0.3706939364819403
104.97.74.21,2.0,1.0,1.0,56.0,2.0,2.0,56.0,17.32050807568877,1.0,0.49999999975,0.3247440666531091,0.37062739992929017
52.84.145.148,2.0,1.0,1.0,56.0,2.0,2.0,56.0,17.32050807568877,1.0,0.49999999975,0.3247440666531091,0.37062739992929017
203.150.94.47,2.0,1.0,1.0,45.0,2.0,2.0,45.0,16.309506430300093,1.0,0.49999999975,0.3247192263488628,0.3705990499197853
42.123.102.80,2.0,1.0,1.0,44.0,2.0,2.0,44.0,16.09347693943108,1.0,0.49999999975,0.3247192263488628,0.3705990499197853
52.84.3.120,2.0,1.0,1.0,57.0,2.0,2.0,57.0,16.1245154965971,1.0,0.49999999975,0.3246638468362037,0.37053584579415577
54.80.219.43,2.0,1.0,1.0,58.0,2.0,2.0,58.0,16.278820596099706,1.0,0.49999999975,0.3246638468362037,0.37053584579415577
52.84.26.248,2.0,1.0,1.0,57.0,2.0,2.0,57.0,16.1245154965971,1.0,0.49999999975,0.3246638468362037,0.37053584579415577
52.84.143.81,2.0,1.0,1.0,50.0,2.0,2.0,50.0,15.000000000000002,1.0,0.49999999975,0.3246122247334827,0.37047692996573883
125.209.226.232,2.0,1.0,1.0,70.0,2.0,2.0,70.0,11.661903789690601,1.0,0.49999999975,0.32460334981741024,0.37046680110610347
104.16.23.35,2.0,1.0,1.0,70.0,2.0,2.0,70.0,11.661903789690601,1.0,0.49999999975,0.32460334981741024,0.37046680110610347
54.152.24.232,2.0,1.0,1.0,68.0,2.0,2.0,68.0,11.489125293076057,1.0,0.49999999975,0.3245855643474653,0.37044650271374135
52.30.185.55,2.0,1.0,1.0,56.0,2.0,2.0,56.0,15.968719422671313,1.0,0.49999999975,0.3245834685832053,0.3704441108373737
52.203.66.59,2.0,1.0,1.0,49.0,2.0,2.0,49.0,14.832396974191326,1.0,0.49999999975,0.32455869324977976,0.3704158349784657
151.101.116.133,2.0,1.0,1.0,13.0,2.0,2.0,13.0,4.69041575982343,1.0,0.49999999975,0.32453335754508683,0.3703869195730128
213.180.193.90,2.0,1.0,1.0,13.0,2.0,2.0,13.0,4.69041575982343,1.0,0.49999999975,0.32453335754508683,0.3703869195730128
104.199.123.9,2.0,1.0,1.0,13.0,2.0,2.0,13.0,4.69041575982343,1.0,0.49999999975,0.32453335754508683,0.3703869195730128
35.185.58.112,2.0,1.0,1.0,13.0,2.0,2.0,13.0,4.69041575982343,1.0,0.49999999975,0.32453335754508683,0.3703869195730128
151.101.129.63,2.0,1.0,1.0,12.0,2.0,2.0,12.0,5.196152422706631,1.0,0.49999999975,0.3245273671477504,0.3703800827879339
129.146.12.97,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,1.0,0.49999999975,0.32444992901615943,0.3702917033645229
52.43.235.20,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,1.0,0.49999999975,0.32444992901615943,0.3702917033645229
13.56.43.29,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,1.0,0.49999999975,0.32444992901615943,0.3702917033645229
23.23.158.50,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,1.0,0.49999999975,0.32444992901615943,0.3702917033645229
52.84.145.217,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,1.0,0.49999999975,0.32444992901615943,0.3702917033645229
52.9.4.63,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,1.0,0.49999999975,0.32444992901615943,0.3702917033645229
54.87.193.254,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,1.0,0.49999999975,0.32444992901615943,0.3702917033645229
107.22.224.253,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,1.0,0.49999999975,0.32444992901615943,0.3702917033645229
184.169.150.63,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,1.0,0.49999999975,0.32444992901615943,0.3702917033645229
54.172.137.57,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,1.0,0.49999999975,0.32444992901615943,0.3702917033645229
52.202.72.22,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,1.0,0.49999999975,0.32444992901615943,0.3702917033645229
52.202.77.112,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,1.0,0.49999999975,0.32444992901615943,0.3702917033645229
52.45.125.171,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,1.0,0.49999999975,0.32444992901615943,0.3702917033645229
52.197.158.114,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,1.0,0.49999999975,0.32444992901615943,0.3702917033645229
184.73.250.70,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,1.0,0.49999999975,0.32444992901615943,0.3702917033645229
50.16.246.177,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,1.0,0.49999999975,0.32444992901615943,0.3702917033645229
94.31.29.138,2.0,1.0,1.0,15.0,2.0,2.0,15.0,3.7416573867739413,1.0,0.49999999975,0.32444992901615943,0.3702917033645229
104.88.64.89,2.0,1.0,1.0,51.0,2.0,2.0,51.0,16.431676725154983,1.0,0.49999999975,0.3243823048921267,0.3702145245771749
104.97.141.192,2.0,1.0,1.0,51.0,2.0,2.0,51.0,16.431676725154983,1.0,0.49999999975,0.3243823048921267,0.3702145245771749
63.140.54.247,2.0,1.0,1.0,12.0,2.0,2.0,12.0,5.656854249492381,1.0,0.49999999975,0.32427665222787283,0.37009394416857316
52.2.197.58,2.0,1.0,1.0,46.0,2.0,2.0,46.0,15.491933384829668,1.0,0.49999999975,0.32426701243194284,0.3700829423586303
104.88.88.144,2.0,1.0,1.0,66.0,2.0,2.0,66.0,13.74772708486752,1.0,0.49999999975,0.3242174366416872,0.37002636196770505
104.79.131.18,2.0,1.0,1.0,52.0,2.0,2.0,52.0,16.613247725836146,1.0,0.49999999975,0.32418379973873296,0.36998797248144877
81.19.89.10,2.0,1.0,1.0,53.0,2.0,2.0,53.0,16.792855623746664,1.0,0.49999999975,0.32418379973873296,0.36998797248144877
34.197.153.196,2.0,1.0,1.0,53.0,2.0,2.0,53.0,16.792855623746664,1.0,0.49999999975,0.32418379973873296,0.36998797248144877
23.194.140.241,2.0,1.0,1.0,52.0,2.0,2.0,52.0,16.613247725836146,1.0,0.49999999975,0.32418379973873296,0.36998797248144877
8.43.72.42,2.0,1.0,1.0,55.0,2.0,2.0,55.0,17.146428199482244,1.0,0.49999999975,0.32418379973873296,0.36998797248144877
52.84.145.155,2.0,1.0,1.0,54.0,2.0,2.0,54.0,16.97056274847714,1.0,0.49999999975,0.32418379973873296,0.36998797248144877
52.84.26.128,2.0,1.0,1.0,62.0,2.0,2.0,62.0,10.954451150103324,1.0,0.49999999975,0.32416008368181704,0.36996090556502464
195.93.42.4,2.0,1.0,1.0,68.0,2.0,2.0,68.0,8.18535277187245,1.0,0.49999999975,0.32415604910718626,0.36995630094231163
23.194.141.124,2.0,1.0,1.0,53.0,2.0,2.0,53.0,15.491933384829668,1.0,0.49999999975,0.3241357373938602,0.36993311937174217
52.84.143.168,2.0,1.0,1.0,53.0,2.0,2.0,53.0,15.491933384829668,1.0,0.49999999975,0.3241357373938602,0.36993311937174217
54.192.37.170,2.0,1.0,1.0,54.0,2.0,2.0,54.0,15.652475842498529,1.0,0.49999999975,0.3241357373938602,0.36993311937174217
199.59.149.233,2.0,1.0,1.0,40.0,2.0,2.0,40.0,17.320508075688775,1.0,0.49999999975,0.3241009162471599,0.3698933783190507
104.196.69.241,2.0,1.0,1.0,14.0,2.0,2.0,14.0,4.898979485566356,1.0,0.49999999975,0.32408674153122463,0.36987720084684633
23.21.143.34,2.0,1.0,1.0,14.0,2.0,2.0,14.0,4.898979485566356,1.0,0.49999999975,0.32408674153122463,0.36987720084684633
104.90.90.137,2.0,1.0,1.0,14.0,2.0,2.0,14.0,4.898979485566356,1.0,0.49999999975,0.32408674153122463,0.36987720084684633
54.208.97.14,2.0,1.0,1.0,14.0,2.0,2.0,14.0,4.898979485566356,1.0,0.49999999975,0.32408674153122463,0.36987720084684633
23.192.14.110,2.0,1.0,1.0,14.0,2.0,2.0,14.0,4.898979485566356,1.0,0.49999999975,0.32408674153122463,0.36987720084684633
133.237.60.7,2.0,1.0,1.0,14.0,2.0,2.0,14.0,4.898979485566356,1.0,0.49999999975,0.32408674153122463,0.36987720084684633
54.249.112.198,2.0,1.0,1.0,14.0,2.0,2.0,14.0,4.898979485566356,1.0,0.49999999975,0.32408674153122463,0.36987720084684633
23.21.181.72,2.0,1.0,1.0,14.0,2.0,2.0,14.0,4.898979485566356,1.0,0.49999999975,0.32408674153122463,0.36987720084684633
72.5.205.47,2.0,1.0,1.0,14.0,2.0,2.0,14.0,4.898979485566356,1.0,0.49999999975,0.32408674153122463,0.36987720084684633
104.20.53.8,2.0,1.0,1.0,61.0,2.0,2.0,61.0,13.19090595827292,1.0,0.49999999975,0.3240836920565054,0.3698737205095518
62.216.176.7,2.0,1.0,1.0,13.0,2.0,2.0,13.0,5.477225575051661,1.0,0.49999999975,0.3240764827081466,0.3698654925469444
192.107.16.75,2.0,1.0,1.0,13.0,2.0,2.0,13.0,5.477225575051661,1.0,0.49999999975,0.3240764827081466,0.3698654925469444
42.156.140.222,2.0,1.0,1.0,55.0,2.0,2.0,55.0,15.811388300841898,1.0,0.49999999975,0.32406096681110896,0.36984778439715155
104.25.161.27,2.0,1.0,1.0,48.0,2.0,2.0,48.0,14.66287829861518,1.0,0.49999999975,0.32401017727188974,0.36978981876575934
52.84.3.27,2.0,1.0,1.0,47.0,2.0,2.0,47.0,14.49137674618944,1.0,0.49999999975,0.32393138613884104,0.36969989517429763
104.97.128.184,2.0,1.0,1.0,47.0,2.0,2.0,47.0,14.49137674618944,1.0,0.49999999975,0.32393138613884104,0.36969989517429763
101.69.185.240,2.0,1.0,1.0,47.0,2.0,2.0,47.0,14.49137674618944,1.0,0.49999999975,0.32393138613884104,0.36969989517429763
46.105.202.39,2.0,1.0,1.0,43.0,2.0,2.0,43.0,15.874507866387543,1.0,0.49999999975,0.32385169998865904,0.3696089501080591
172.217.10.10,2.0,1.0,1.0,66.0,2.0,2.0,66.0,11.313708498984761,1.0,0.49999999975,0.3238487255584911,0.369605555418417
1.1.70.73,2.0,1.0,1.0,61.0,2.0,2.0,61.0,10.862780491200215,1.0,0.49999999975,0.3238266568285518,0.3695803685810362
52.84.145.247,2.0,1.0,1.0,52.0,2.0,2.0,52.0,15.329709716755891,1.0,0.49999999975,0.32382287592486325,0.3695760534706236
130.211.8.108,2.0,1.0,1.0,48.0,2.0,2.0,48.0,13.2664991614216,1.0,0.49999999975,0.3238108322915959,0.3695623081833591
72.5.205.16,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.0990195135927845,1.0,0.49999999975,0.32377778390440987,0.36952459036470625
72.5.205.54,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.0990195135927845,1.0,0.49999999975,0.32377778390440987,0.36952459036470625
209.85.201.156,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.0990195135927845,1.0,0.49999999975,0.32377778390440987,0.36952459036470625
23.192.15.138,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.0990195135927845,1.0,0.49999999975,0.32377778390440987,0.36952459036470625
54.64.118.111,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.0990195135927845,1.0,0.49999999975,0.32377778390440987,0.36952459036470625
133.237.17.2,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.0990195135927845,1.0,0.49999999975,0.32377778390440987,0.36952459036470625
173.194.204.155,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.0990195135927845,1.0,0.49999999975,0.32377778390440987,0.36952459036470625
52.216.0.144,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.0990195135927845,1.0,0.49999999975,0.32377778390440987,0.36952459036470625
185.54.150.17,2.0,1.0,1.0,15.0,2.0,2.0,15.0,5.0990195135927845,1.0,0.49999999975,0.32377778390440987,0.36952459036470625
54.85.40.222,2.0,1.0,1.0,40.0,2.0,2.0,40.0,16.0,1.0,0.49999999975,0.3237398709495323,0.3694813206599362
63.148.46.76,2.0,1.0,1.0,45.0,2.0,2.0,45.0,15.297058540778355,1.0,0.49999999975,0.3237317001361885,0.3694719953862333
104.16.4.3,2.0,1.0,1.0,49.0,2.0,2.0,49.0,13.416407864998739,1.0,0.49999999975,0.32370866086402655,0.3694457008779898
54.215.166.131,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
54.85.156.197,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
54.210.112.199,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
52.5.63.23,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
139.162.159.252,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
52.7.92.162,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
54.172.179.91,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
54.186.39.123,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
34.198.40.12,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
34.225.206.80,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
52.202.139.31,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
52.8.32.247,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
52.3.112.128,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
52.5.16.24,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
52.7.128.98,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
52.45.225.183,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
52.203.166.101,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
54.148.59.150,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
52.38.154.51,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
23.23.170.207,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
107.20.211.51,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
23.21.110.210,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
52.207.135.168,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
52.10.154.150,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
35.157.186.26,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
185.49.145.151,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
52.72.45.219,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
34.198.153.163,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
23.23.243.116,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
52.41.108.104,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
23.23.133.205,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
80.85.85.173,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
205.180.85.157,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
52.86.68.110,2.0,1.0,1.0,16.0,2.0,2.0,16.0,3.872983346207417,1.0,0.49999999975,0.32370505001134997,0.3694415798452244
34.198.59.40,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
52.84.141.160,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
42.120.219.31,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
52.84.142.241,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
50.17.209.234,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
54.69.227.52,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
23.204.71.122,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
122.220.195.253,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
34.199.59.202,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
34.202.142.4,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
52.22.158.228,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
52.84.143.31,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
34.196.35.120,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
23.208.34.106,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
42.156.235.3,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
52.69.33.104,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
204.237.173.131,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
23.63.226.123,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
54.153.94.27,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
52.44.236.149,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
23.194.100.109,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
207.171.14.243,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
52.37.48.84,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
52.0.184.249,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
54.82.245.174,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
52.86.68.253,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
174.129.235.236,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
4.16.75.78,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
52.86.68.249,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
72.21.202.25,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
151.101.20.68,2.0,1.0,1.0,17.0,2.0,2.0,17.0,4.0,1.0,0.49999999975,0.3236922072782417,0.3694269225527018
52.84.3.219,2.0,1.0,1.0,51.0,2.0,2.0,51.0,15.165750888103101,1.0,0.49999999975,0.3236896620861848,0.3694240177485461
23.21.91.36,2.0,1.0,1.0,51.0,2.0,2.0,51.0,15.165750888103101,1.0,0.49999999975,0.3236896620861848,0.3694240177485461
